reference	reference_length	protid	sequence.length	TM_v_query	organism.scientificName	organism.commonName	organism.lineage	proportion_of_reference
P04080	98	A0A671W8Y5	103	0.9713	Sparus aurata	Gilthead sea bream	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Spariformes', 'Sparidae', 'Sparus']	1.0510204081632653
P04080	98	A0A671WCT4	157	0.9682	Sparus aurata	Gilthead sea bream	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Spariformes', 'Sparidae', 'Sparus']	1.6020408163265305
P04080	98	A0A672NQ92	93	0.935	Sinocyclocheilus grahami	Dianchi golden-line fish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Sinocyclocheilus']	0.9489795918367347
P04080	98	A0A672R087	100	0.9714	Sinocyclocheilus grahami	Dianchi golden-line fish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Sinocyclocheilus']	1.0204081632653061
P04080	98	A0A672RJJ0	100	0.9726	Sinocyclocheilus grahami	Dianchi golden-line fish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Sinocyclocheilus']	1.0204081632653061
P04080	98	A0A672RK33	100	0.9678	Sinocyclocheilus grahami	Dianchi golden-line fish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Sinocyclocheilus']	1.0204081632653061
P04080	98	A0A672ZGC0	99	0.8573	Sphaeramia orbicularis	orbiculate cardinalfish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Kurtiformes', 'Apogonoidei', 'Apogonidae', 'Apogoninae', 'Sphaeramia']	1.010204081632653
P04080	98	A0A673BZB3	92	0.9118	Sphaeramia orbicularis	orbiculate cardinalfish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Kurtiformes', 'Apogonoidei', 'Apogonidae', 'Apogoninae', 'Sphaeramia']	0.9387755102040817
P04080	98	A0A673C631	111	0.9508	Sphaeramia orbicularis	orbiculate cardinalfish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Gobiaria', 'Kurtiformes', 'Apogonoidei', 'Apogonidae', 'Apogoninae', 'Sphaeramia']	1.1326530612244898
P04080	98	A0A673ISG4	100	0.9726	Sinocyclocheilus rhinocerous	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Sinocyclocheilus']	1.0204081632653061
P04080	98	A0A673K0U5	100	0.9675	Sinocyclocheilus rhinocerous	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Cypriniformes', 'Cyprinidae', 'Cyprininae', 'Sinocyclocheilus']	1.0204081632653061
P04080	98	A0A674MAC8	179	0.9603	Takifugu rubripes	Japanese pufferfish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Tetraodontiformes', 'Tetradontoidea', 'Tetraodontidae', 'Takifugu']	1.8265306122448979
P04080	98	A0A6A1Q7B5	145	0.9557	Balaenoptera physalus	Fin whale	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Whippomorpha', 'Cetacea', 'Mysticeti', 'Balaenopteridae', 'Balaenoptera']	1.4795918367346939
P04080	98	A0A6A4S912	91	0.9302	Scophthalmus maximus	Turbot	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Scophthalmidae', 'Scophthalmus']	0.9285714285714286
P04080	98	A0A6A4SAF9	137	0.9649	Scophthalmus maximus	Turbot	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Carangaria', 'Pleuronectiformes', 'Pleuronectoidei', 'Scophthalmidae', 'Scophthalmus']	1.3979591836734695
P04080	98	A0A6A5DKN0	194	0.9205	Schistosoma haematobium	Blood fluke	['Eukaryota', 'Metazoa', 'Spiralia', 'Lophotrochozoa', 'Platyhelminthes', 'Trematoda', 'Digenea', 'Strigeidida', 'Schistosomatoidea', 'Schistosomatidae', 'Schistosoma']	1.9795918367346939
P04080	98	A0A6A5EKE3	105	0.9488	Perca fluviatilis	European perch	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Percinae', 'Perca']	1.0714285714285714
P04080	98	A0A6A5EW49	114	0.968	Perca fluviatilis	European perch	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Percinae', 'Perca']	1.163265306122449
P04080	98	A0A6A5EZT2	97	0.9644	Perca fluviatilis	European perch	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Percinae', 'Perca']	0.9897959183673469
P04080	98	A0A6A5F7E1	127	0.9698	Perca fluviatilis	European perch	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Percoidei', 'Percidae', 'Percinae', 'Perca']	1.2959183673469388
P04080	98	A0A6B0QZR8	98	0.9922	Bos mutus	wild yak	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bos']	1
P04080	98	A0A6G1AT83	77	0.9772	Crocuta crocuta	Spotted hyena	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Feliformia', 'Hyaenidae', 'Crocuta']	0.7857142857142857
P04080	98	A0A6G1QLS1	100	0.9689	Channa argus	northern snakehead	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Anabantaria', 'Anabantiformes', 'Channoidei', 'Channidae', 'Channa']	1.0204081632653061
P04080	98	A0A6G1QM14	138	0.9667	Channa argus	northern snakehead	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Anabantaria', 'Anabantiformes', 'Channoidei', 'Channidae', 'Channa']	1.4081632653061225
P04080	98	A0A6G1QMT3	100	0.9675	Channa argus	northern snakehead	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Anabantaria', 'Anabantiformes', 'Channoidei', 'Channidae', 'Channa']	1.0204081632653061
P04080	98	A0A6I9HHQ4	98	0.9759	Geospiza fortis	Medium ground-finch	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Thraupidae', 'Geospiza']	1
P04080	98	A0A6I9IPZ2	98	0.9797	Vicugna pacos	Alpaca	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Vicugna']	1
P04080	98	A0A6I9LAG0	98	0.9764	Peromyscus maniculatus bairdii	Prairie deer mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Cricetidae', 'Neotominae', 'Peromyscus']	1
P04080	98	A0A6I9M338	98	0.9923	Peromyscus maniculatus bairdii	Prairie deer mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Cricetidae', 'Neotominae', 'Peromyscus']	1
P04080	98	A0A6I9N9R1	105	0.9664	Notothenia coriiceps	black rockcod	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Nototheniidae', 'Notothenia']	1.0714285714285714
P04080	98	A0A6I9Y2Y2	98	0.9881	Thamnophis sirtalis	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Colubridae', 'Natricinae', 'Thamnophis']	1
P04080	98	A0A6J0A515	98	0.9822	Acinonyx jubatus	Cheetah	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Feliformia', 'Felidae', 'Acinonychinae', 'Acinonyx']	1
P04080	98	A0A6J0AJM8	94	0.9785	Vicugna pacos	Alpaca	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Tylopoda', 'Camelidae', 'Vicugna']	0.9591836734693877
P04080	98	A0A6J0H6F7	98	0.9868	Lepidothrix coronata	blue-crowned manakin	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pipridae', 'Lepidothrix']	1
P04080	98	A0A6J0T9J9	99	0.9846	Pogona vitticeps	central bearded dragon	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Acrodonta', 'Agamidae', 'Amphibolurinae', 'Pogona']	1.010204081632653
P04080	98	A0A6J0T9S8	97	0.9614	Pogona vitticeps	central bearded dragon	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Iguania', 'Acrodonta', 'Agamidae', 'Amphibolurinae', 'Pogona']	0.9897959183673469
P04080	98	A0A6J0WNF9	175	0.9865	Odocoileus virginianus texanus	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Cervidae', 'Odocoileinae', 'Odocoileus']	1.7857142857142858
P04080	98	A0A6J0YRS7	98	0.9788	Odocoileus virginianus texanus	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Cervidae', 'Odocoileinae', 'Odocoileus']	1
P04080	98	A0A6J0Z1J7	97	0.9811	Odocoileus virginianus texanus	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Cervidae', 'Odocoileinae', 'Odocoileus']	0.9897959183673469
P04080	98	A0A6J1UK23	98	0.9779	Notechis scutatus	mainland tiger snake	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Lepidosauria', 'Squamata', 'Bifurcata', 'Unidentata', 'Episquamata', 'Toxicofera', 'Serpentes', 'Colubroidea', 'Elapidae', 'Acanthophiinae', 'Notechis']	1
P04080	98	A0A6J2C2E8	98	0.9921	Zalophus californianus	California sealion	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Otariidae', 'Zalophus']	1
P04080	98	A0A6J2FQD6	98	0.9934	Zalophus californianus	California sealion	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Carnivora', 'Caniformia', 'Otariidae', 'Zalophus']	1
P04080	98	A0A6J2HEU6	136	0.9781	Pipra filicauda	Wire-tailed manakin	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pipridae', 'Pipra']	1.3877551020408163
P04080	98	A0A6J2HF08	98	0.9888	Pipra filicauda	Wire-tailed manakin	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Passeriformes', 'Pipridae', 'Pipra']	1
P04080	98	A0A6J2KZY9	98	0.986	Phyllostomus discolor	pale spear-nosed bat	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Phyllostominae', 'Phyllostomus']	1
P04080	98	A0A6J2L2H7	103	0.9929	Phyllostomus discolor	pale spear-nosed bat	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Microchiroptera', 'Phyllostomidae', 'Phyllostominae', 'Phyllostomus']	1.0510204081632653
P04080	98	A0A6J2PK54	109	0.931	Cottoperca gobio	Frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca']	1.1122448979591837
P04080	98	A0A6J2PLC5	120	0.9327	Cottoperca gobio	Frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca']	1.2244897959183674
P04080	98	A0A6J2RRZ9	123	0.969	Cottoperca gobio	Frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca']	1.2551020408163265
P04080	98	A0A6J2RUL6	123	0.9703	Cottoperca gobio	Frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca']	1.2551020408163265
P04080	98	A0A6J2RUR5	106	0.9079	Cottoperca gobio	Frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca']	1.0816326530612246
P04080	98	A0A6J2RWB5	98	0.9769	Cottoperca gobio	Frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca']	1
P04080	98	A0A6J2RWM8	98	0.9728	Cottoperca gobio	Frogmouth	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Neoteleostei', 'Acanthomorphata', 'Eupercaria', 'Perciformes', 'Notothenioidei', 'Bovichtidae', 'Cottoperca']	1
P04080	98	A0A6J2UXZ4	98	0.973	Chanos chanos	Milkfish	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Actinopterygii', 'Neopterygii', 'Teleostei', 'Ostariophysi', 'Gonorynchiformes', 'Chanidae', 'Chanos']	1
P04080	98	A0A6J3DA50	98	0.9723	Aythya fuligula	Tufted duck	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Anseriformes', 'Anatidae', 'Aythyinae', 'Aythya']	1
P04080	98	A0A6J3EIX2	98	0.9965	Aythya fuligula	Tufted duck	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Anseriformes', 'Anatidae', 'Aythyinae', 'Aythya']	1
P04080	98	A0A6J3EPE0	101	0.9837	Aythya fuligula	Tufted duck	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Archelosauria', 'Archosauria', 'Dinosauria', 'Saurischia', 'Theropoda', 'Coelurosauria', 'Aves', 'Neognathae', 'Galloanserae', 'Anseriformes', 'Anatidae', 'Aythyinae', 'Aythya']	1.030612244897959
P04080	98	A0A6J3H0P6	98	0.9772	Sapajus apella	Brown-capped capuchin	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Primates', 'Haplorrhini', 'Platyrrhini', 'Cebidae', 'Cebinae', 'Sapajus']	1
P04080	98	A0A6L5CQV7	97	0.9349	Ephemera danica	NA	['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Hexapoda', 'Insecta', 'Pterygota', 'Palaeoptera', 'Ephemeroptera', 'Scapphodonta', 'Ephemeridae', 'Ephemera']	0.9897959183673469
P04080	98	A0A6P3ETR5	98	0.9929	Octodon degus	Degu	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Octodontidae', 'Octodon']	1
P04080	98	A0A6P3FLJ0	99	0.9763	Octodon degus	Degu	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Octodontidae', 'Octodon']	1.010204081632653
P04080	98	A0A6P3GNW6	149	0.9941	Bison bison bison	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bison']	1.5204081632653061
P04080	98	A0A6P3H254	101	0.9877	Bison bison bison	NA	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Artiodactyla', 'Ruminantia', 'Pecora', 'Bovidae', 'Bovinae', 'Bison']	1.030612244897959
P04080	98	A0A6P3QSP3	132	0.9821	Pteropus vampyrus	Large flying fox	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Laurasiatheria', 'Chiroptera', 'Megachiroptera', 'Pteropodidae', 'Pteropodinae', 'Pteropus']	1.346938775510204
P04080	98	A0A6P3VCX6	98	0.9646	Octodon degus	Degu	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Octodontidae', 'Octodon']	1
P04080	98	A0A6P3VD55	98	0.9853	Octodon degus	Degu	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Hystricomorpha', 'Octodontidae', 'Octodon']	1
P04080	98	A0A6P5ADJ1	102	0.9586	Branchiostoma belcheri	Amphioxus	['Eukaryota', 'Metazoa', 'Chordata', 'Cephalochordata', 'Leptocardii', 'Amphioxiformes', 'Branchiostomatidae', 'Branchiostoma']	1.0408163265306123
P04080	98	A0A6P5ANS3	98	0.9397	Branchiostoma belcheri	Amphioxus	['Eukaryota', 'Metazoa', 'Chordata', 'Cephalochordata', 'Leptocardii', 'Amphioxiformes', 'Branchiostomatidae', 'Branchiostoma']	1
P04080	98	A0A6P5AZZ3	102	0.9537	Branchiostoma belcheri	Amphioxus	['Eukaryota', 'Metazoa', 'Chordata', 'Cephalochordata', 'Leptocardii', 'Amphioxiformes', 'Branchiostomatidae', 'Branchiostoma']	1.0408163265306123
P04080	98	A0A6P5JEL2	98	0.9935	Phascolarctos cinereus	Koala	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Metatheria', 'Diprotodontia', 'Phascolarctidae', 'Phascolarctos']	1
P04080	98	A0A6P5K951	97	0.9809	Phascolarctos cinereus	Koala	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Metatheria', 'Diprotodontia', 'Phascolarctidae', 'Phascolarctos']	0.9897959183673469
P04080	98	A0A6P5K9Z0	98	0.9869	Phascolarctos cinereus	Koala	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Metatheria', 'Diprotodontia', 'Phascolarctidae', 'Phascolarctos']	1
P04080	98	A0A6P5NRG6	103	0.952	Mus caroli	Ryukyu mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Mus']	1.0510204081632653
P04080	98	A0A6P5NW02	97	0.9594	Mus caroli	Ryukyu mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Mus']	0.9897959183673469
P04080	98	A0A6P5P2K9	104	0.9519	Mus caroli	Ryukyu mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Mus']	1.0612244897959184
P04080	98	A0A6P5P462	124	0.9515	Mus caroli	Ryukyu mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Mus']	1.2653061224489797
P04080	98	A0A6P5P582	103	0.9419	Mus caroli	Ryukyu mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Mus']	1.0510204081632653
P04080	98	A0A6P5P688	97	0.9622	Mus caroli	Ryukyu mouse	['Eukaryota', 'Metazoa', 'Chordata', 'Craniata', 'Vertebrata', 'Euteleostomi', 'Mammalia', 'Eutheria', 'Euarchontoglires', 'Glires', 'Rodentia', 'Myomorpha', 'Muroidea', 'Muridae', 'Murinae', 'Mus', 'Mus']	0.9897959183673469
